city_district_city,city_district_district,city_district_car_type,city_district_year,city_district_count
경남,고성군,특수,2024,2371
경남,고성군,특수,2025,1284
경남,고성군,화물,2017,85789
경남,고성군,화물,2018,87488
경남,고성군,화물,2019,89294
경남,고성군,화물,2020,89239
경남,고성군,화물,2021,88473
경남,고성군,화물,2022,89793
경남,고성군,화물,2023,92146
경남,고성군,화물,2024,92190
경남,고성군,화물,2025,45933
경남,김해시,승용,2017,2418519
경남,김해시,승용,2018,2500714
경남,김해시,승용,2019,2598073
경남,김해시,승용,2020,2698023
경남,김해시,승용,2021,2768356
경남,김해시,승용,2022,2822682
경남,김해시,승용,2023,2889838
경남,김해시,승용,2024,2957997
경남,김해시,승용,2025,1501897
경남,김해시,승합,2017,106938
경남,김해시,승합,2018,103482
경남,김해시,승합,2019,100877
경남,김해시,승합,2020,98833
경남,김해시,승합,2021,94573
경남,김해시,승합,2022,90019
경남,김해시,승합,2023,85590
경남,김해시,승합,2024,82070
경남,김해시,승합,2025,39978
경남,김해시,특수,2017,9174
경남,김해시,특수,2018,9966
경남,김해시,특수,2019,10135
경남,김해시,특수,2020,11122
경남,김해시,특수,2021,12889
경남,김해시,특수,2022,14460
경남,김해시,특수,2023,15762
경남,김해시,특수,2024,17178
경남,김해시,특수,2025,8762
경남,김해시,화물,2017,518561
경남,김해시,화물,2018,522518
경남,김해시,화물,2019,529585
경남,김해시,화물,2020,530825
경남,김해시,화물,2021,530077
경남,김해시,화물,2022,534983
경남,김해시,화물,2023,546134
경남,김해시,화물,2024,550964
경남,김해시,화물,2025,276270
경남,남해군,승용,2017,144384
경남,남해군,승용,2018,149315
경남,남해군,승용,2019,153368
경남,남해군,승용,2020,156659
경남,남해군,승용,2021,161894
경남,남해군,승용,2022,166832
경남,남해군,승용,2023,171446
경남,남해군,승용,2024,172429
경남,남해군,승용,2025,87300
경남,남해군,승합,2017,10276
경남,남해군,승합,2018,9965
경남,남해군,승합,2019,9593
경남,남해군,승합,2020,9380
경남,남해군,승합,2021,9254
경남,남해군,승합,2022,8948
경남,남해군,승합,2023,8610
경남,남해군,승합,2024,8426
경남,남해군,승합,2025,4068
경남,남해군,특수,2017,622
경남,남해군,특수,2018,740
경남,남해군,특수,2019,785
경남,남해군,특수,2020,821
경남,남해군,특수,2021,974
경남,남해군,특수,2022,1127
경남,남해군,특수,2023,1192
경남,남해군,특수,2024,1237
경남,남해군,특수,2025,593
경남,남해군,화물,2017,70982
경남,남해군,화물,2018,72353
경남,남해군,화물,2019,73593
경남,남해군,화물,2020,74784
경남,남해군,화물,2021,75738
경남,남해군,화물,2022,76645
경남,남해군,화물,2023,77810
경남,남해군,화물,2024,77826
경남,남해군,화물,2025,38952
경남,밀양시,승용,2017,452371
경남,밀양시,승용,2018,461245
경남,밀양시,승용,2019,470407
경남,밀양시,승용,2020,482897
경남,밀양시,승용,2021,496985
경남,밀양시,승용,2022,507733
경남,밀양시,승용,2023,521494
경남,밀양시,승용,2024,530198
경남,밀양시,승용,2025,267359
경남,밀양시,승합,2017,24350
경남,밀양시,승합,2018,23822
경남,밀양시,승합,2019,23459
경남,밀양시,승합,2020,22870
경남,밀양시,승합,2021,22174
경남,밀양시,승합,2022,21191
경남,밀양시,승합,2023,20681
경남,밀양시,승합,2024,20132
경남,밀양시,승합,2025,9807
경남,밀양시,특수,2017,9184
경남,밀양시,특수,2018,9020
경남,밀양시,특수,2019,8792
경남,밀양시,특수,2020,9030
경남,밀양시,특수,2021,9267
경남,밀양시,특수,2022,9506
경남,밀양시,특수,2023,9856
경남,밀양시,특수,2024,9967
경남,밀양시,특수,2025,4915
경남,밀양시,화물,2017,195880
경남,밀양시,화물,2018,196187
경남,밀양시,화물,2019,195418
경남,밀양시,화물,2020,195749
경남,밀양시,화물,2021,195394
경남,밀양시,화물,2022,195475
경남,밀양시,화물,2023,197583
경남,밀양시,화물,2024,196913
경남,밀양시,화물,2025,98238
경남,사천시,승용,2017,490146
경남,사천시,승용,2018,506374
경남,사천시,승용,2019,515679
경남,사천시,승용,2020,527114
경남,사천시,승용,2021,540602
경남,사천시,승용,2022,553098
경남,사천시,승용,2023,569135
경남,사천시,승용,2024,584794
경남,사천시,승용,2025,296714
경남,사천시,승합,2017,24566
경남,사천시,승합,2018,24083
경남,사천시,승합,2019,24234
경남,사천시,승합,2020,24007
경남,사천시,승합,2021,23368
경남,사천시,승합,2022,22566
경남,사천시,승합,2023,21467
경남,사천시,승합,2024,21085
경남,사천시,승합,2025,10195
경남,사천시,특수,2017,2151
경남,사천시,특수,2018,2356
경남,사천시,특수,2019,2523
경남,사천시,특수,2020,2806
경남,사천시,특수,2021,3002
경남,사천시,특수,2022,3167
경남,사천시,특수,2023,3495
경남,사천시,특수,2024,3762
경남,사천시,특수,2025,1923
경남,사천시,화물,2017,130753
경남,사천시,화물,2018,132605
경남,사천시,화물,2019,133843
경남,사천시,화물,2020,133724
경남,사천시,화물,2021,133347
경남,사천시,화물,2022,133284
경남,사천시,화물,2023,133969
경남,사천시,화물,2024,134266
경남,사천시,화물,2025,67250
경남,산청군,승용,2017,136663
경남,산청군,승용,2018,142651
경남,산청군,승용,2019,146115
경남,산청군,승용,2020,149406
경남,산청군,승용,2021,153155
경남,산청군,승용,2022,157174
경남,산청군,승용,2023,163495
경남,산청군,승용,2024,166045
경남,산청군,승용,2025,84012
경남,산청군,승합,2017,8354
경남,산청군,승합,2018,8274
경남,산청군,승합,2019,8261
경남,산청군,승합,2020,8308
경남,산청군,승합,2021,8215
경남,산청군,승합,2022,7732
경남,산청군,승합,2023,7667
경남,산청군,승합,2024,7444
경남,산청군,승합,2025,3599
경남,산청군,특수,2017,2735
경남,산청군,특수,2018,2768
경남,산청군,특수,2019,2840
경남,산청군,특수,2020,3025
경남,산청군,특수,2021,3180
경남,산청군,특수,2022,3359
경남,산청군,특수,2023,3498
경남,산청군,특수,2024,3596
경남,산청군,특수,2025,1821
경남,산청군,화물,2017,83892
경남,산청군,화물,2018,86240
경남,산청군,화물,2019,87924
경남,산청군,화물,2020,88762
경남,산청군,화물,2021,90717
경남,산청군,화물,2022,91184
경남,산청군,화물,2023,92655
경남,산청군,화물,2024,93346
경남,산청군,화물,2025,46655
경남,양산시,승용,2017,1412562
경남,양산시,승용,2018,1526215
경남,양산시,승용,2019,1582877
경남,양산시,승용,2020,1633041
경남,양산시,승용,2021,1693401
경남,양산시,승용,2022,1740174
경남,양산시,승용,2023,1788621
경남,양산시,승용,2024,1846117
경남,양산시,승용,2025,946666
경남,양산시,승합,2017,73629
경남,양산시,승합,2018,73701
경남,양산시,승합,2019,72424
경남,양산시,승합,2020,70299
경남,양산시,승합,2021,66969
경남,양산시,승합,2022,64477
경남,양산시,승합,2023,62053
경남,양산시,승합,2024,60520
경남,양산시,승합,2025,29665
경남,양산시,특수,2017,20765
경남,양산시,특수,2018,21453
경남,양산시,특수,2019,22414
경남,양산시,특수,2020,23509
경남,양산시,특수,2021,24640
경남,양산시,특수,2022,25994
경남,양산시,특수,2023,26475
경남,양산시,특수,2024,26794
경남,양산시,특수,2025,13294
경남,양산시,화물,2017,319197
경남,양산시,화물,2018,332818
경남,양산시,화물,2019,339512
경남,양산시,화물,2020,341595
경남,양산시,화물,2021,343937
경남,양산시,화물,2022,350186
경남,양산시,화물,2023,355130
경남,양산시,화물,2024,356709
경남,양산시,화물,2025,178582
경남,의령군,승용,2017,103846
경남,의령군,승용,2018,108584
경남,의령군,승용,2019,111600
경남,의령군,승용,2020,113704
경남,의령군,승용,2021,117290
경남,의령군,승용,2022,121266
경남,의령군,승용,2023,124724
경남,의령군,승용,2024,126869
경남,의령군,승용,2025,63763
경남,의령군,승합,2017,6677
경남,의령군,승합,2018,6524
경남,의령군,승합,2019,6472
경남,의령군,승합,2020,6477
경남,의령군,승합,2021,6383
경남,의령군,승합,2022,6310
경남,의령군,승합,2023,6255
경남,의령군,승합,2024,5762
경남,의령군,승합,2025,2720
경남,의령군,특수,2017,1640
경남,의령군,특수,2018,1504
경남,의령군,특수,2019,1371
경남,의령군,특수,2020,1494
경남,의령군,특수,2021,1632
경남,의령군,특수,2022,1809
경남,의령군,특수,2023,2014
경남,의령군,특수,2024,2146
경남,의령군,특수,2025,1182
경남,의령군,화물,2017,56381
경남,의령군,화물,2018,57151
경남,의령군,화물,2019,57568
경남,의령군,화물,2020,58955
경남,의령군,화물,2021,61123
경남,의령군,화물,2022,62239
경남,의령군,화물,2023,62839
경남,의령군,화물,2024,62872
경남,의령군,화물,2025,31442
경남,진주시,승용,2017,1471145
경남,진주시,승용,2018,1513323
경남,진주시,승용,2019,1562656
경남,진주시,승용,2020,1612498
경남,진주시,승용,2021,1658561
경남,진주시,승용,2022,1696417
경남,진주시,승용,2023,1736764
경남,진주시,승용,2024,1759793
경남,진주시,승용,2025,886428
경남,진주시,승합,2017,70232
경남,진주시,승합,2018,68225
경남,진주시,승합,2019,66671
경남,진주시,승합,2020,64063
경남,진주시,승합,2021,60332
경남,진주시,승합,2022,57799
경남,진주시,승합,2023,55979
경남,진주시,승합,2024,53692
경남,진주시,승합,2025,26119
경남,진주시,특수,2017,6372
경남,진주시,특수,2018,6810
경남,진주시,특수,2019,7529
경남,진주시,특수,2020,8086
경남,진주시,특수,2021,9019
경남,진주시,특수,2022,10193
경남,진주시,특수,2023,10871
경남,진주시,특수,2024,11490
경남,진주시,특수,2025,5920
경남,진주시,화물,2017,355037
경남,진주시,화물,2018,357420
경남,진주시,화물,2019,359005
경남,진주시,화물,2020,355644
경남,진주시,화물,2021,347422
경남,진주시,화물,2022,349511
경남,진주시,화물,2023,354328
경남,진주시,화물,2024,353049
경남,진주시,화물,2025,175717
경남,창녕군,승용,2017,274085
경남,창녕군,승용,2018,283599
경남,창녕군,승용,2019,287230
경남,창녕군,승용,2020,290239
경남,창녕군,승용,2021,294717
경남,창녕군,승용,2022,298333
경남,창녕군,승용,2023,302000
경남,창녕군,승용,2024,303733
경남,창녕군,승용,2025,153043
경남,창녕군,승합,2017,17235
경남,창녕군,승합,2018,16808
경남,창녕군,승합,2019,16553
경남,창녕군,승합,2020,16069
경남,창녕군,승합,2021,15747
경남,창녕군,승합,2022,15285
경남,창녕군,승합,2023,14942
경남,창녕군,승합,2024,14586
경남,창녕군,승합,2025,7104
경남,창녕군,특수,2017,1524
경남,창녕군,특수,2018,1754
경남,창녕군,특수,2019,1832
경남,창녕군,특수,2020,1985
경남,창녕군,특수,2021,2169
경남,창녕군,특수,2022,2386
경남,창녕군,특수,2023,2540
경남,창녕군,특수,2024,2642
경남,창녕군,특수,2025,1336
경남,창녕군,화물,2017,118106
경남,창녕군,화물,2018,121899
경남,창녕군,화물,2019,123888
경남,창녕군,화물,2020,124667
경남,창녕군,화물,2021,126254
경남,창녕군,화물,2022,127869
경남,창녕군,화물,2023,130248
경남,창녕군,화물,2024,130115
경남,창녕군,화물,2025,64966
경남,창원시,승용,2017,1025181
경남,창원시,승용,2018,1044296
경남,창원시,승용,2019,1039545
경남,창원시,승용,2020,1015062
경남,창원시,승용,2021,1014205
경남,창원시,승용,2022,1003611
경남,창원시,승용,2023,1057399
경남,창원시,승용,2024,1089231
경남,창원시,승용,2025,550041
경남,창원시,승합,2017,38780
경남,창원시,승합,2018,37245
경남,창원시,승합,2019,35341
경남,창원시,승합,2020,33742
경남,창원시,승합,2021,32817
경남,창원시,승합,2022,31609
경남,창원시,승합,2023,30526
경남,창원시,승합,2024,29606
경남,창원시,승합,2025,14276
경남,창원시,특수,2017,1929
경남,창원시,특수,2018,1989
경남,창원시,특수,2019,2209
경남,창원시,특수,2020,2421
경남,창원시,특수,2021,2824
경남,창원시,특수,2022,3288
경남,창원시,특수,2023,3604
경남,창원시,특수,2024,3930
경남,창원시,특수,2025,1972
경남,창원시,화물,2017,143069
경남,창원시,화물,2018,143850
경남,창원시,화물,2019,143901
경남,창원시,화물,2020,141122
경남,창원시,화물,2021,140966
경남,창원시,화물,2022,140009
경남,창원시,화물,2023,139782
경남,창원시,화물,2024,139842
경남,창원시,화물,2025,69053
경남,창원시,승용,2017,1018287
경남,창원시,승용,2018,995792
경남,창원시,승용,2019,982363
경남,창원시,승용,2020,990603
경남,창원시,승용,2021,1020336
경남,창원시,승용,2022,1075937
경남,창원시,승용,2023,1135774
경남,창원시,승용,2024,1205848
경남,창원시,승용,2025,618740
경남,창원시,승합,2017,37964
경남,창원시,승합,2018,36275
경남,창원시,승합,2019,35815
경남,창원시,승합,2020,33725
경남,창원시,승합,2021,31958
경남,창원시,승합,2022,30179
경남,창원시,승합,2023,29320
경남,창원시,승합,2024,27967
경남,창원시,승합,2025,13267
경남,창원시,특수,2017,3427
경남,창원시,특수,2018,3612
경남,창원시,특수,2019,3838
경남,창원시,특수,2020,4094
경남,창원시,특수,2021,4379
경남,창원시,특수,2022,4773
경남,창원시,특수,2023,4993
경남,창원시,특수,2024,5229
경남,창원시,특수,2025,2789
경남,창원시,화물,2017,168952
경남,창원시,화물,2018,165307
경남,창원시,화물,2019,161513
경남,창원시,화물,2020,157349
경남,창원시,화물,2021,152543
경남,창원시,화물,2022,152522
경남,창원시,화물,2023,153819
경남,창원시,화물,2024,152360
경남,창원시,화물,2025,74578
경남,창원시,승용,2017,1532372
경남,창원시,승용,2018,1504074
경남,창원시,승용,2019,1389901
